Pattern_name,total_count,ben_counts,mal_counts,ben_percent,mal_percent,percent_diff_ben,percent_diff_mal
('RegOpenKeyExA'; 'RegOpenKeyExA'; 'RegQueryValueExW'; 'LoadLibraryA'; 'RegOpenKeyExW'),311,51,260,0.75,0.8125,0,0.0625
('RegOpenKeyExA'; 'RegOpenKeyExA'; 'RegQueryValueExW'; 'LoadLibraryA'; 'RegCloseKey'),321,52,269,0.764705882,0.840625,0,0.075919118
('RegOpenKeyExA'; 'RegOpenKeyExA'; 'RegQueryValueExW'; 'LoadLibraryA'),325,52,273,0.764705882,0.853125,0,0.088419118
('RegOpenKeyExA'; 'RegOpenKeyExA'; 'RegQueryValueExW'),336,55,281,0.808823529,0.878125,0,0.069301471
('RegOpenKeyExA'; 'RegOpenKeyExA'; 'RegOpenKeyExW'; 'RegQueryValueExW'; 'RegQueryValueExW'),327,53,274,0.779411765,0.85625,0,0.076838235
('RegOpenKeyExA'; 'RegOpenKeyExA'; 'RegOpenKeyExW'; 'RegQueryValueExW'; 'RegOpenKeyExW'),315,50,265,0.735294118,0.828125,0,0.092830882
('RegOpenKeyExA'; 'RegOpenKeyExA'; 'RegOpenKeyExW'; 'RegQueryValueExW'; 'RegOpenKeyExA'),318,53,265,0.779411765,0.828125,0,0.048713235
('RegOpenKeyExA'; 'RegOpenKeyExA'; 'RegOpenKeyExW'; 'RegQueryValueExW'; 'RegCloseKey'),331,54,277,0.794117647,0.865625,0,0.071507353
('RegOpenKeyExA'; 'RegOpenKeyExA'; 'RegOpenKeyExW'; 'RegQueryValueExW'; 'LoadLibraryA'),322,51,271,0.75,0.846875,0,0.096875
('RegOpenKeyExA'; 'RegOpenKeyExA'; 'RegOpenKeyExW'; 'RegQueryValueExW'),331,54,277,0.794117647,0.865625,0,0.071507353
('RegOpenKeyExA'; 'RegOpenKeyExA'; 'RegOpenKeyExW'; 'RegOpenKeyExW'; 'RegQueryValueExW'),324,50,274,0.735294118,0.85625,0,0.120955882
('RegOpenKeyExA'; 'RegOpenKeyExA'; 'RegOpenKeyExW'; 'RegOpenKeyExW'; 'RegOpenKeyExW'),313,49,264,0.720588235,0.825,0,0.104411765
('RegOpenKeyExA'; 'RegOpenKeyExA'; 'RegOpenKeyExW'; 'RegOpenKeyExW'; 'RegOpenKeyExA'),315,51,264,0.75,0.825,0,0.075
('RegOpenKeyExA'; 'RegOpenKeyExA'; 'RegOpenKeyExW'; 'RegOpenKeyExW'; 'RegCloseKey'),330,52,278,0.764705882,0.86875,0,0.104044118
('RegOpenKeyExA'; 'RegOpenKeyExA'; 'RegOpenKeyExW'; 'RegOpenKeyExW'; 'LoadLibraryA'),319,49,270,0.720588235,0.84375,0,0.123161765
('RegOpenKeyExA'; 'RegOpenKeyExA'; 'RegOpenKeyExW'; 'RegOpenKeyExW'),332,52,280,0.764705882,0.875,0,0.110294118
('RegOpenKeyExA'; 'RegOpenKeyExA'; 'RegOpenKeyExW'; 'RegOpenKeyExA'; 'RegQueryValueExW'),325,52,273,0.764705882,0.853125,0,0.088419118
('RegOpenKeyExA'; 'RegOpenKeyExA'; 'RegOpenKeyExW'; 'RegOpenKeyExA'; 'RegOpenKeyExW'),325,51,274,0.75,0.85625,0,0.10625
('RegOpenKeyExA'; 'RegOpenKeyExA'; 'RegOpenKeyExW'; 'RegOpenKeyExA'; 'RegOpenKeyExA'),319,54,265,0.794117647,0.828125,0,0.034007353
('RegOpenKeyExA'; 'RegOpenKeyExA'; 'RegOpenKeyExW'; 'RegOpenKeyExA'; 'RegCloseKey'),330,54,276,0.794117647,0.8625,0,0.068382353
('RegOpenKeyExA'; 'RegOpenKeyExA'; 'RegOpenKeyExW'; 'RegOpenKeyExA'; 'LoadLibraryA'),321,52,269,0.764705882,0.840625,0,0.075919118
('RegOpenKeyExA'; 'RegOpenKeyExA'; 'RegOpenKeyExW'; 'RegOpenKeyExA'),332,54,278,0.794117647,0.86875,0,0.074632353
('RegOpenKeyExA'; 'RegOpenKeyExA'; 'RegOpenKeyExW'; 'RegEnumValueW'; 'RegQueryValueExW'),312,50,262,0.735294118,0.81875,0,0.083455882
('RegOpenKeyExA'; 'RegOpenKeyExA'; 'RegOpenKeyExW'; 'RegEnumValueW'; 'RegOpenKeyExA'),317,53,264,0.779411765,0.825,0,0.045588235
('RegOpenKeyExA'; 'RegOpenKeyExA'; 'RegOpenKeyExW'; 'RegEnumValueW'; 'RegCloseKey'),318,53,265,0.779411765,0.828125,0,0.048713235
('RegOpenKeyExA'; 'RegOpenKeyExA'; 'RegOpenKeyExW'; 'RegEnumValueW'),318,53,265,0.779411765,0.828125,0,0.048713235
('RegOpenKeyExA'; 'RegOpenKeyExA'; 'RegOpenKeyExW'; 'RegCloseKey'; 'RegQueryValueExW'),328,53,275,0.779411765,0.859375,0,0.079963235
('RegOpenKeyExA'; 'RegOpenKeyExA'; 'RegOpenKeyExW'; 'RegCloseKey'; 'RegOpenKeyExW'),326,51,275,0.75,0.859375,0,0.109375
('RegOpenKeyExA'; 'RegOpenKeyExA'; 'RegOpenKeyExW'; 'RegCloseKey'; 'RegOpenKeyExA'),330,54,276,0.794117647,0.8625,0,0.068382353
('RegOpenKeyExA'; 'RegOpenKeyExA'; 'RegOpenKeyExW'; 'RegCloseKey'; 'RegCloseKey'),332,55,277,0.808823529,0.865625,0,0.056801471
('RegOpenKeyExA'; 'RegOpenKeyExA'; 'RegOpenKeyExW'; 'RegCloseKey'; 'LoadLibraryA'),328,52,276,0.764705882,0.8625,0,0.097794118
('RegOpenKeyExA'; 'RegOpenKeyExA'; 'RegOpenKeyExW'; 'RegCloseKey'),338,55,283,0.808823529,0.884375,0,0.075551471
('RegOpenKeyExA'; 'RegOpenKeyExA'; 'RegOpenKeyExW'; 'LoadLibraryA'; 'RegQueryValueExW'),320,51,269,0.75,0.840625,0,0.090625
('RegOpenKeyExA'; 'RegOpenKeyExA'; 'RegOpenKeyExW'; 'LoadLibraryA'; 'RegOpenKeyExW'),319,50,269,0.735294118,0.840625,0,0.105330882
('RegOpenKeyExA'; 'RegOpenKeyExA'; 'RegOpenKeyExW'; 'LoadLibraryA'; 'RegOpenKeyExA'),311,52,259,0.764705882,0.809375,0,0.044669118
('RegOpenKeyExA'; 'RegOpenKeyExA'; 'RegOpenKeyExW'; 'LoadLibraryA'; 'RegCloseKey'),322,53,269,0.779411765,0.840625,0,0.061213235
('RegOpenKeyExA'; 'RegOpenKeyExA'; 'RegOpenKeyExW'; 'LoadLibraryA'),330,53,277,0.779411765,0.865625,0,0.086213235
('RegOpenKeyExA'; 'RegOpenKeyExA'; 'RegOpenKeyExW'),340,55,285,0.808823529,0.890625,0,0.081801471
('RegOpenKeyExA'; 'RegOpenKeyExA'; 'RegOpenKeyExA'; 'RegQueryValueExW'; 'RegQueryValueExW'),327,53,274,0.779411765,0.85625,0,0.076838235
('RegOpenKeyExA'; 'RegOpenKeyExA'; 'RegOpenKeyExA'; 'RegQueryValueExW'; 'RegOpenKeyExW'),314,50,264,0.735294118,0.825,0,0.089705882
('RegOpenKeyExA'; 'RegOpenKeyExA'; 'RegOpenKeyExA'; 'RegQueryValueExW'; 'RegOpenKeyExA'),319,53,266,0.779411765,0.83125,0,0.051838235
('RegOpenKeyExA'; 'RegOpenKeyExA'; 'RegOpenKeyExA'; 'RegQueryValueExW'; 'RegCloseKey'),331,54,277,0.794117647,0.865625,0,0.071507353
('RegOpenKeyExA'; 'RegOpenKeyExA'; 'RegOpenKeyExA'; 'RegQueryValueExW'; 'LoadLibraryA'),321,51,270,0.75,0.84375,0,0.09375
('RegOpenKeyExA'; 'RegOpenKeyExA'; 'RegOpenKeyExA'; 'RegQueryValueExW'),331,54,277,0.794117647,0.865625,0,0.071507353
('RegOpenKeyExA'; 'RegOpenKeyExA'; 'RegOpenKeyExA'; 'RegOpenKeyExW'; 'RegQueryValueExW'),330,54,276,0.794117647,0.8625,0,0.068382353
('RegOpenKeyExA'; 'RegOpenKeyExA'; 'RegOpenKeyExA'; 'RegOpenKeyExW'; 'RegOpenKeyExW'),326,52,274,0.764705882,0.85625,0,0.091544118
('RegOpenKeyExA'; 'RegOpenKeyExA'; 'RegOpenKeyExA'; 'RegOpenKeyExW'; 'RegOpenKeyExA'),330,54,276,0.794117647,0.8625,0,0.068382353
('RegOpenKeyExA'; 'RegOpenKeyExA'; 'RegOpenKeyExA'; 'RegOpenKeyExW'; 'RegEnumValueW'),315,52,263,0.764705882,0.821875,0,0.057169118
('RegOpenKeyExA'; 'RegOpenKeyExA'; 'RegOpenKeyExA'; 'RegOpenKeyExW'; 'RegCloseKey'),333,55,278,0.808823529,0.86875,0,0.059926471
('RegOpenKeyExA'; 'RegOpenKeyExA'; 'RegOpenKeyExA'; 'RegOpenKeyExW'; 'LoadLibraryA'),325,53,272,0.779411765,0.85,0,0.070588235
('RegOpenKeyExA'; 'RegOpenKeyExA'; 'RegOpenKeyExA'; 'RegOpenKeyExW'),334,55,279,0.808823529,0.871875,0,0.063051471
('RegOpenKeyExA'; 'RegOpenKeyExA'; 'RegOpenKeyExA'; 'RegOpenKeyExA'; 'RegQueryValueExW'),329,53,276,0.779411765,0.8625,0,0.083088235
('RegOpenKeyExA'; 'RegOpenKeyExA'; 'RegOpenKeyExA'; 'RegOpenKeyExA'; 'RegOpenKeyExW'),331,53,278,0.779411765,0.86875,0,0.089338235
('RegOpenKeyExA'; 'RegOpenKeyExA'; 'RegOpenKeyExA'; 'RegOpenKeyExA'; 'RegOpenKeyExA'),336,55,281,0.808823529,0.878125,0,0.069301471
('RegOpenKeyExA'; 'RegOpenKeyExA'; 'RegOpenKeyExA'; 'RegOpenKeyExA'; 'RegEnumValueW'),312,49,263,0.720588235,0.821875,0,0.101286765
('RegOpenKeyExA'; 'RegOpenKeyExA'; 'RegOpenKeyExA'; 'RegOpenKeyExA'; 'RegCloseKey'),335,56,279,0.823529412,0.871875,0,0.048345588
('RegOpenKeyExA'; 'RegOpenKeyExA'; 'RegOpenKeyExA'; 'RegOpenKeyExA'; 'LoadLibraryA'),328,54,274,0.794117647,0.85625,0,0.062132353
('RegOpenKeyExA'; 'RegOpenKeyExA'; 'RegOpenKeyExA'; 'RegOpenKeyExA'),339,56,283,0.823529412,0.884375,0,0.060845588
('RegOpenKeyExA'; 'RegOpenKeyExA'; 'RegOpenKeyExA'; 'RegEnumValueW'; 'RegOpenKeyExA'),314,52,262,0.764705882,0.81875,0,0.054044118
('RegOpenKeyExA'; 'RegOpenKeyExA'; 'RegOpenKeyExA'; 'RegEnumValueW'; 'RegCloseKey'),315,52,263,0.764705882,0.821875,0,0.057169118
('RegOpenKeyExA'; 'RegOpenKeyExA'; 'RegOpenKeyExA'; 'RegEnumValueW'),315,52,263,0.764705882,0.821875,0,0.057169118
('RegOpenKeyExA'; 'RegOpenKeyExA'; 'RegOpenKeyExA'; 'RegCloseKey'; 'RegQueryValueExW'),330,54,276,0.794117647,0.8625,0,0.068382353
('RegOpenKeyExA'; 'RegOpenKeyExA'; 'RegOpenKeyExA'; 'RegCloseKey'; 'RegOpenKeyExW'),330,55,275,0.808823529,0.859375,0,0.050551471
('RegOpenKeyExA'; 'RegOpenKeyExA'; 'RegOpenKeyExA'; 'RegCloseKey'; 'RegOpenKeyExA'),337,55,282,0.808823529,0.88125,0,0.072426471
('RegOpenKeyExA'; 'RegOpenKeyExA'; 'RegOpenKeyExA'; 'RegCloseKey'; 'RegCloseKey'),335,56,279,0.823529412,0.871875,0,0.048345588
('RegOpenKeyExA'; 'RegOpenKeyExA'; 'RegOpenKeyExA'; 'RegCloseKey'; 'LoadLibraryA'),326,53,273,0.779411765,0.853125,0,0.073713235
('RegOpenKeyExA'; 'RegOpenKeyExA'; 'RegOpenKeyExA'; 'RegCloseKey'),339,56,283,0.823529412,0.884375,0,0.060845588
('RegOpenKeyExA'; 'RegOpenKeyExA'; 'RegOpenKeyExA'; 'LoadLibraryA'; 'RegQueryValueExW'),320,51,269,0.75,0.840625,0,0.090625
('RegOpenKeyExA'; 'RegOpenKeyExA'; 'RegOpenKeyExA'; 'LoadLibraryA'; 'RegOpenKeyExW'),320,51,269,0.75,0.840625,0,0.090625
('RegOpenKeyExA'; 'RegOpenKeyExA'; 'RegOpenKeyExA'; 'LoadLibraryA'; 'RegOpenKeyExA'),315,54,261,0.794117647,0.815625,0,0.021507353
('RegOpenKeyExA'; 'RegOpenKeyExA'; 'RegOpenKeyExA'; 'LoadLibraryA'; 'RegCloseKey'),323,54,269,0.794117647,0.840625,0,0.046507353
('RegOpenKeyExA'; 'RegOpenKeyExA'; 'RegOpenKeyExA'; 'LoadLibraryA'),328,54,274,0.794117647,0.85625,0,0.062132353
('RegOpenKeyExA'; 'RegOpenKeyExA'; 'RegOpenKeyExA'),345,56,289,0.823529412,0.903125,0,0.079595588
('RegOpenKeyExA'; 'RegOpenKeyExA'; 'RegEnumValueW'; 'RegQueryValueExW'; 'RegQueryValueExW'),311,50,261,0.735294118,0.815625,0,0.080330882
('RegOpenKeyExA'; 'RegOpenKeyExA'; 'RegEnumValueW'; 'RegQueryValueExW'; 'RegCloseKey'),311,50,261,0.735294118,0.815625,0,0.080330882
('RegOpenKeyExA'; 'RegOpenKeyExA'; 'RegEnumValueW'; 'RegQueryValueExW'),312,50,262,0.735294118,0.81875,0,0.083455882
('RegOpenKeyExA'; 'RegOpenKeyExA'; 'RegEnumValueW'; 'RegOpenKeyExA'; 'RegCloseKey'),316,53,263,0.779411765,0.821875,0,0.042463235
('RegOpenKeyExA'; 'RegOpenKeyExA'; 'RegEnumValueW'; 'RegOpenKeyExA'),317,53,264,0.779411765,0.825,0,0.045588235
('RegOpenKeyExA'; 'RegOpenKeyExA'; 'RegEnumValueW'; 'RegCloseKey'; 'RegQueryValueExW'),312,50,262,0.735294118,0.81875,0,0.083455882
('RegOpenKeyExA'; 'RegOpenKeyExA'; 'RegEnumValueW'; 'RegCloseKey'; 'RegOpenKeyExA'),317,53,264,0.779411765,0.825,0,0.045588235
('RegOpenKeyExA'; 'RegOpenKeyExA'; 'RegEnumValueW'; 'RegCloseKey'; 'RegCloseKey'),317,53,264,0.779411765,0.825,0,0.045588235
('RegOpenKeyExA'; 'RegOpenKeyExA'; 'RegEnumValueW'; 'RegCloseKey'),318,53,265,0.779411765,0.828125,0,0.048713235
('RegOpenKeyExA'; 'RegOpenKeyExA'; 'RegEnumValueW'),318,53,265,0.779411765,0.828125,0,0.048713235
('RegOpenKeyExA'; 'RegOpenKeyExA'; 'RegCloseKey'; 'RegQueryValueExW'; 'RegQueryValueExW'),332,55,277,0.808823529,0.865625,0,0.056801471
('RegOpenKeyExA'; 'RegOpenKeyExA'; 'RegCloseKey'; 'RegQueryValueExW'; 'RegOpenKeyExW'),319,53,266,0.779411765,0.83125,0,0.051838235
('RegOpenKeyExA'; 'RegOpenKeyExA'; 'RegCloseKey'; 'RegQueryValueExW'; 'RegOpenKeyExA'),321,54,267,0.794117647,0.834375,0,0.040257353
('RegOpenKeyExA'; 'RegOpenKeyExA'; 'RegCloseKey'; 'RegQueryValueExW'; 'RegCloseKey'),335,55,280,0.808823529,0.875,0,0.066176471
('RegOpenKeyExA'; 'RegOpenKeyExA'; 'RegCloseKey'; 'RegQueryValueExW'; 'LoadLibraryA'),325,52,273,0.764705882,0.853125,0,0.088419118
('RegOpenKeyExA'; 'RegOpenKeyExA'; 'RegCloseKey'; 'RegQueryValueExW'),335,55,280,0.808823529,0.875,0,0.066176471
('RegOpenKeyExA'; 'RegOpenKeyExA'; 'RegCloseKey'; 'RegOpenKeyExW'; 'RegQueryValueExW'),331,54,277,0.794117647,0.865625,0,0.071507353
('RegOpenKeyExA'; 'RegOpenKeyExA'; 'RegCloseKey'; 'RegOpenKeyExW'; 'RegOpenKeyExW'),330,51,279,0.75,0.871875,0,0.121875
('RegOpenKeyExA'; 'RegOpenKeyExA'; 'RegCloseKey'; 'RegOpenKeyExW'; 'RegOpenKeyExA'),331,54,277,0.794117647,0.865625,0,0.071507353
('RegOpenKeyExA'; 'RegOpenKeyExA'; 'RegCloseKey'; 'RegOpenKeyExW'; 'RegEnumValueW'),317,53,264,0.779411765,0.825,0,0.045588235
('RegOpenKeyExA'; 'RegOpenKeyExA'; 'RegCloseKey'; 'RegOpenKeyExW'; 'RegCloseKey'),338,55,283,0.808823529,0.884375,0,0.075551471
('RegOpenKeyExA'; 'RegOpenKeyExA'; 'RegCloseKey'; 'RegOpenKeyExW'; 'LoadLibraryA'),329,52,277,0.764705882,0.865625,0,0.100919118
('RegOpenKeyExA'; 'RegOpenKeyExA'; 'RegCloseKey'; 'RegOpenKeyExW'),340,55,285,0.808823529,0.890625,0,0.081801471
('RegOpenKeyExA'; 'RegOpenKeyExA'; 'RegCloseKey'; 'RegOpenKeyExA'; 'RegQueryValueExW'),330,53,277,0.779411765,0.865625,0,0.086213235
('RegOpenKeyExA'; 'RegOpenKeyExA'; 'RegCloseKey'; 'RegOpenKeyExA'; 'RegOpenKeyExW'),333,54,279,0.794117647,0.871875,0,0.077757353
('RegOpenKeyExA'; 'RegOpenKeyExA'; 'RegCloseKey'; 'RegOpenKeyExA'; 'RegOpenKeyExA'),338,55,283,0.808823529,0.884375,0,0.075551471
('RegOpenKeyExA'; 'RegOpenKeyExA'; 'RegCloseKey'; 'RegOpenKeyExA'; 'RegEnumValueW'),315,52,263,0.764705882,0.821875,0,0.057169118
('RegOpenKeyExA'; 'RegOpenKeyExA'; 'RegCloseKey'; 'RegOpenKeyExA'; 'RegCloseKey'),337,55,282,0.808823529,0.88125,0,0.072426471
('RegOpenKeyExA'; 'RegOpenKeyExA'; 'RegCloseKey'; 'RegOpenKeyExA'; 'LoadLibraryA'),327,53,274,0.779411765,0.85625,0,0.076838235
('RegOpenKeyExA'; 'RegOpenKeyExA'; 'RegCloseKey'; 'RegOpenKeyExA'),344,55,289,0.808823529,0.903125,0,0.094301471
('RegOpenKeyExA'; 'RegOpenKeyExA'; 'RegCloseKey'; 'RegEnumValueW'; 'RegQueryValueExW'),311,50,261,0.735294118,0.815625,0,0.080330882
('RegOpenKeyExA'; 'RegOpenKeyExA'; 'RegCloseKey'; 'RegEnumValueW'; 'RegOpenKeyExA'),316,53,263,0.779411765,0.821875,0,0.042463235
('RegOpenKeyExA'; 'RegOpenKeyExA'; 'RegCloseKey'; 'RegEnumValueW'; 'RegCloseKey'),317,53,264,0.779411765,0.825,0,0.045588235
('RegOpenKeyExA'; 'RegOpenKeyExA'; 'RegCloseKey'; 'RegEnumValueW'),317,53,264,0.779411765,0.825,0,0.045588235
('RegOpenKeyExA'; 'RegOpenKeyExA'; 'RegCloseKey'; 'RegCloseKey'; 'RegQueryValueExW'),334,55,279,0.808823529,0.871875,0,0.063051471
('RegOpenKeyExA'; 'RegOpenKeyExA'; 'RegCloseKey'; 'RegCloseKey'; 'RegOpenKeyExW'),331,54,277,0.794117647,0.865625,0,0.071507353
('RegOpenKeyExA'; 'RegOpenKeyExA'; 'RegCloseKey'; 'RegCloseKey'; 'RegOpenKeyExA'),336,55,281,0.808823529,0.878125,0,0.069301471
('RegOpenKeyExA'; 'RegOpenKeyExA'; 'RegCloseKey'; 'RegCloseKey'; 'RegCloseKey'),338,56,282,0.823529412,0.88125,0,0.057720588
('RegOpenKeyExA'; 'RegOpenKeyExA'; 'RegCloseKey'; 'RegCloseKey'; 'LoadLibraryA'),330,53,277,0.779411765,0.865625,0,0.086213235
('RegOpenKeyExA'; 'RegOpenKeyExA'; 'RegCloseKey'; 'RegCloseKey'),343,56,287,0.823529412,0.896875,0,0.073345588
('RegOpenKeyExA'; 'RegOpenKeyExA'; 'RegCloseKey'; 'LoadLibraryA'; 'RegQueryValueExW'),322,52,270,0.764705882,0.84375,0,0.079044118
('RegOpenKeyExA'; 'RegOpenKeyExA'; 'RegCloseKey'; 'LoadLibraryA'; 'RegOpenKeyExW'),322,52,270,0.764705882,0.84375,0,0.079044118
('RegOpenKeyExA'; 'RegOpenKeyExA'; 'RegCloseKey'; 'LoadLibraryA'; 'RegOpenKeyExA'),314,53,261,0.779411765,0.815625,0,0.036213235
('RegOpenKeyExA'; 'RegOpenKeyExA'; 'RegCloseKey'; 'LoadLibraryA'; 'RegCloseKey'),323,53,270,0.779411765,0.84375,0,0.064338235
('RegOpenKeyExA'; 'RegOpenKeyExA'; 'RegCloseKey'; 'LoadLibraryA'),332,53,279,0.779411765,0.871875,0,0.092463235
('RegOpenKeyExA'; 'RegOpenKeyExA'; 'RegCloseKey'; 'HeapFree'; 'HeapAlloc'),311,46,265,0.676470588,0.828125,0,0.151654412
('RegOpenKeyExA'; 'RegOpenKeyExA'; 'RegCloseKey'; 'HeapFree'),311,46,265,0.676470588,0.828125,0,0.151654412
('RegOpenKeyExA'; 'RegOpenKeyExA'; 'RegCloseKey'; 'HeapAlloc'; 'HeapFree'),311,46,265,0.676470588,0.828125,0,0.151654412
('RegOpenKeyExA'; 'RegOpenKeyExA'; 'RegCloseKey'; 'HeapAlloc'; 'HeapAlloc'),311,46,265,0.676470588,0.828125,0,0.151654412
('RegOpenKeyExA'; 'RegOpenKeyExA'; 'RegCloseKey'; 'HeapAlloc'),311,46,265,0.676470588,0.828125,0,0.151654412
('RegOpenKeyExA'; 'RegOpenKeyExA'; 'RegCloseKey'),351,56,295,0.823529412,0.921875,0,0.098345588
('RegOpenKeyExA'; 'RegOpenKeyExA'; 'LoadLibraryA'; 'RegQueryValueExW'; 'RegQueryValueExW'),321,52,269,0.764705882,0.840625,0,0.075919118
('RegOpenKeyExA'; 'RegOpenKeyExA'; 'LoadLibraryA'; 'RegQueryValueExW'; 'RegOpenKeyExW'),313,52,261,0.764705882,0.815625,0,0.050919118
('RegOpenKeyExA'; 'RegOpenKeyExA'; 'LoadLibraryA'; 'RegQueryValueExW'; 'RegCloseKey'),324,53,271,0.779411765,0.846875,0,0.067463235
('RegOpenKeyExA'; 'RegOpenKeyExA'; 'LoadLibraryA'; 'RegQueryValueExW'),324,53,271,0.779411765,0.846875,0,0.067463235
('RegOpenKeyExA'; 'RegOpenKeyExA'; 'LoadLibraryA'; 'RegOpenKeyExW'; 'RegQueryValueExW'),321,51,270,0.75,0.84375,0,0.09375
('RegOpenKeyExA'; 'RegOpenKeyExA'; 'LoadLibraryA'; 'RegOpenKeyExW'; 'RegCloseKey'),324,53,271,0.779411765,0.846875,0,0.067463235
('RegOpenKeyExA'; 'RegOpenKeyExA'; 'LoadLibraryA'; 'RegOpenKeyExW'),324,53,271,0.779411765,0.846875,0,0.067463235
('RegOpenKeyExA'; 'RegOpenKeyExA'; 'LoadLibraryA'; 'RegOpenKeyExA'; 'RegOpenKeyExA'),314,54,260,0.794117647,0.8125,0,0.018382353
('RegOpenKeyExA'; 'RegOpenKeyExA'; 'LoadLibraryA'; 'RegOpenKeyExA'; 'RegCloseKey'),314,54,260,0.794117647,0.8125,0,0.018382353
('RegOpenKeyExA'; 'RegOpenKeyExA'; 'LoadLibraryA'; 'RegOpenKeyExA'),316,54,262,0.794117647,0.81875,0,0.024632353
('RegOpenKeyExA'; 'RegOpenKeyExA'; 'LoadLibraryA'; 'RegCloseKey'; 'RegQueryValueExW'),324,53,271,0.779411765,0.846875,0,0.067463235
('RegOpenKeyExA'; 'RegOpenKeyExA'; 'LoadLibraryA'; 'RegCloseKey'; 'RegOpenKeyExW'),316,53,263,0.779411765,0.821875,0,0.042463235
('RegOpenKeyExA'; 'RegOpenKeyExA'; 'LoadLibraryA'; 'RegCloseKey'; 'RegOpenKeyExA'),311,53,258,0.779411765,0.80625,0,0.026838235
('RegOpenKeyExA'; 'RegOpenKeyExA'; 'LoadLibraryA'; 'RegCloseKey'; 'RegCloseKey'),325,54,271,0.794117647,0.846875,0,0.052757353
('RegOpenKeyExA'; 'RegOpenKeyExA'; 'LoadLibraryA'; 'RegCloseKey'),325,54,271,0.794117647,0.846875,0,0.052757353
('RegOpenKeyExA'; 'RegOpenKeyExA'; 'LoadLibraryA'),334,54,280,0.794117647,0.875,0,0.080882353
('RegOpenKeyExA'; 'RegOpenKeyExA'; 'HeapFree'; 'HeapFree'; 'HeapFree'),311,46,265,0.676470588,0.828125,0,0.151654412
('RegOpenKeyExA'; 'RegOpenKeyExA'; 'HeapFree'; 'HeapFree'; 'HeapAlloc'),312,46,266,0.676470588,0.83125,0,0.154779412
('RegOpenKeyExA'; 'RegOpenKeyExA'; 'HeapFree'; 'HeapFree'),312,46,266,0.676470588,0.83125,0,0.154779412
('RegOpenKeyExA'; 'RegOpenKeyExA'; 'HeapFree'; 'HeapAlloc'; 'HeapFree'),312,46,266,0.676470588,0.83125,0,0.154779412
('RegOpenKeyExA'; 'RegOpenKeyExA'; 'HeapFree'; 'HeapAlloc'; 'HeapAlloc'),313,46,267,0.676470588,0.834375,0,0.157904412
('RegOpenKeyExA'; 'RegOpenKeyExA'; 'HeapFree'; 'HeapAlloc'),313,46,267,0.676470588,0.834375,0,0.157904412
('RegOpenKeyExA'; 'RegOpenKeyExA'; 'HeapFree'),313,46,267,0.676470588,0.834375,0,0.157904412
('RegOpenKeyExA'; 'RegOpenKeyExA'; 'HeapAlloc'; 'HeapFree'; 'HeapFree'),312,46,266,0.676470588,0.83125,0,0.154779412
('RegOpenKeyExA'; 'RegOpenKeyExA'; 'HeapAlloc'; 'HeapFree'; 'HeapAlloc'),313,46,267,0.676470588,0.834375,0,0.157904412
('RegOpenKeyExA'; 'RegOpenKeyExA'; 'HeapAlloc'; 'HeapFree'),313,46,267,0.676470588,0.834375,0,0.157904412
('RegOpenKeyExA'; 'RegOpenKeyExA'; 'HeapAlloc'; 'HeapAlloc'; 'HeapFree'),313,46,267,0.676470588,0.834375,0,0.157904412
('RegOpenKeyExA'; 'RegOpenKeyExA'; 'HeapAlloc'; 'HeapAlloc'; 'HeapAlloc'),313,46,267,0.676470588,0.834375,0,0.157904412
('RegOpenKeyExA'; 'RegOpenKeyExA'; 'HeapAlloc'; 'HeapAlloc'),313,46,267,0.676470588,0.834375,0,0.157904412
('RegOpenKeyExA'; 'RegOpenKeyExA'; 'HeapAlloc'),313,46,267,0.676470588,0.834375,0,0.157904412
('RegOpenKeyExA'; 'RegOpenKeyExA'),358,61,297,0.897058824,0.928125,0,0.031066176
('RegOpenKeyExA'; 'RegEnumValueW'; 'RegQueryValueExW'; 'RegQueryValueExW'; 'RegCloseKey'),312,50,262,0.735294118,0.81875,0,0.083455882
('RegOpenKeyExA'; 'RegEnumValueW'; 'RegQueryValueExW'; 'RegQueryValueExW'),312,50,262,0.735294118,0.81875,0,0.083455882
('RegOpenKeyExA'; 'RegEnumValueW'; 'RegQueryValueExW'; 'RegCloseKey'; 'RegCloseKey'),313,50,263,0.735294118,0.821875,0,0.086580882
('RegOpenKeyExA'; 'RegEnumValueW'; 'RegQueryValueExW'; 'RegCloseKey'),314,50,264,0.735294118,0.825,0,0.089705882
('RegOpenKeyExA'; 'RegEnumValueW'; 'RegQueryValueExW'),315,50,265,0.735294118,0.828125,0,0.092830882
('RegOpenKeyExA'; 'RegEnumValueW'; 'RegOpenKeyExA'; 'RegQueryValueExW'; 'RegCloseKey'),311,50,261,0.735294118,0.815625,0,0.080330882
('RegOpenKeyExA'; 'RegEnumValueW'; 'RegOpenKeyExA'; 'RegQueryValueExW'),312,50,262,0.735294118,0.81875,0,0.083455882
('RegOpenKeyExA'; 'RegEnumValueW'; 'RegOpenKeyExA'; 'RegCloseKey'; 'RegQueryValueExW'),311,50,261,0.735294118,0.815625,0,0.080330882
('RegOpenKeyExA'; 'RegEnumValueW'; 'RegOpenKeyExA'; 'RegCloseKey'; 'RegCloseKey'),319,53,266,0.779411765,0.83125,0,0.051838235
